,ds,y,sunshine_amount,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_fall_weekend,heavy_rain_winter_weekday,heavy_rain_winter_weekend,non_heavy_rain_fall_weekend,fellesferie,is_may,covid_restriction_christmas,week_number,custom_regressor,fall_start,covid_loose_fall21,christmas_shopping,days_since_last,days_until_next,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
864,2023-05-15,40991.1,53.5,0.0,8.7,9.2,0,5,0,0,0,0,False,True,False,20,0.0,False,False,False,0,16,True,False,False,False,False,False,False
865,2023-05-16,65534.6,106.6,0.0,13.1,11.1,1,5,0,0,0,0,False,True,False,20,0.0,False,False,False,0,15,False,True,False,False,False,False,False
866,2023-05-17,175897.3,199.89999999999998,0.0,11.0,8.5,2,5,0,0,0,0,False,True,False,20,0.0,False,False,False,0,14,False,False,True,False,False,False,False
867,2023-05-18,83639.2,160.1,0.0,6.7,13.2,3,5,0,0,0,0,False,True,False,20,0.0,False,False,False,0,13,False,False,False,True,False,False,False
868,2023-05-19,74476.0,320.1,0.0,7.3,15.0,4,5,0,0,0,0,False,True,False,20,0.0,False,False,False,0,12,False,False,False,False,True,False,False
869,2023-05-20,90837.9,153.4,0.0,5.3,11.9,5,5,0,0,0,0,False,True,False,20,0.0,False,False,False,0,11,False,False,False,False,False,True,False
870,2023-05-21,34193.8,413.3,0.0,5.4,17.0,6,5,0,0,0,0,False,True,False,20,0.0,False,False,False,0,10,False,False,False,False,False,False,True
871,2023-05-22,27473.4,46.800000000000004,0.0,6.2,17.6,0,5,0,0,0,0,False,True,False,21,0.0,False,False,False,0,9,True,False,False,False,False,False,False
872,2023-05-23,21556.7,360.0,0.0,12.5,11.9,1,5,0,0,0,0,False,True,False,21,0.0,False,False,False,0,8,False,True,False,False,False,False,False
873,2023-05-24,30472.6,120.0,0.0,7.2,12.2,2,5,0,0,0,0,False,True,False,21,0.0,False,False,False,0,7,False,False,True,False,False,False,False
874,2023-05-25,28466.5,226.6,0.0,8.6,11.7,3,5,0,0,0,0,False,True,False,21,0.0,False,False,False,0,6,False,False,False,True,False,False,False
875,2023-05-26,61009.8,513.3,0.0,8.4,11.8,4,5,0,0,0,0,False,True,False,21,0.0,False,False,False,0,5,False,False,False,False,True,False,False
876,2023-05-27,131579.3,107.0,0.0,9.5,12.1,5,5,0,0,0,0,False,True,False,21,0.0,False,False,False,0,4,False,False,False,False,False,True,False
877,2023-05-28,78823.6,406.6,0.0,10.1,11.3,6,5,0,0,0,0,False,True,False,21,0.0,False,False,False,0,3,False,False,False,False,False,False,True
878,2023-05-29,52547.6,33.5,0.0,7.1,11.1,0,5,0,0,0,0,False,True,False,22,0.0,False,False,False,0,2,True,False,False,False,False,False,False
879,2023-05-30,28811.8,360.0,0.0,8.4,12.9,1,5,0,0,0,0,False,True,False,22,0.0,False,False,False,0,1,False,True,False,False,False,False,False
880,2023-05-31,28178.5,93.5,0.0,8.9,11.9,2,5,0,0,0,0,False,True,False,22,0.0,False,False,False,0,0,False,False,True,False,False,False,False
881,2023-06-01,51999.8,360.0,0.0,11.7,12.9,3,6,0,0,0,0,False,False,False,22,0.0,False,False,False,1,29,False,False,False,True,False,False,False
882,2023-06-02,75035.6,533.3,0.0,6.3,14.5,4,6,0,0,0,0,False,False,False,22,0.0,False,False,False,2,28,False,False,False,False,True,False,False
883,2023-06-03,103611.1,633.3,0.0,9.6,12.8,5,6,0,0,0,0,False,False,False,22,0.0,False,False,False,3,27,False,False,False,False,False,True,False
884,2023-06-04,47458.9,420.0,0.0,6.4,14.9,6,6,0,0,0,0,False,False,False,22,0.0,False,False,False,4,26,False,False,False,False,False,False,True
885,2023-06-05,33828.2,360.0,0.0,10.7,13.5,0,6,0,0,0,0,False,False,False,23,0.0,False,False,False,5,25,True,False,False,False,False,False,False
886,2023-06-06,31712.9,360.0,0.0,12.1,14.5,1,6,0,0,0,0,False,False,False,23,0.0,False,False,False,0,24,False,True,False,False,False,False,False
887,2023-06-07,44619.0,360.0,0.0,10.5,15.1,2,6,0,0,0,0,False,False,False,23,0.0,False,False,False,0,23,False,False,True,False,False,False,False
888,2023-06-08,39761.5,360.0,0.0,7.6,14.4,3,6,0,0,0,0,False,False,False,23,0.0,False,False,False,0,22,False,False,False,True,False,False,False
889,2023-06-09,80323.6,526.6,0.0,5.5,18.9,4,6,0,0,0,0,False,False,False,23,0.0,False,False,False,0,21,False,False,False,False,True,False,False
890,2023-06-10,110598.6,660.0,0.0,8.4,22.9,5,6,0,0,0,0,False,False,False,23,0.0,False,False,False,0,20,False,False,False,False,False,True,False
891,2023-06-11,39222.9,273.3,0.0,8.3,25.8,6,6,0,0,0,0,False,False,False,23,0.0,False,False,False,0,19,False,False,False,False,False,False,True
892,2023-06-12,38844.1,286.7,0.0,6.9,23.6,0,6,0,0,0,0,False,False,False,24,0.0,False,False,False,0,18,True,False,False,False,False,False,False
893,2023-06-13,26212.9,353.3,0.0,5.9,21.1,1,6,0,0,0,0,False,False,False,24,0.0,False,False,False,0,17,False,True,False,False,False,False,False
894,2023-06-14,47123.9,220.0,0.0,4.9,19.9,2,6,0,0,0,0,False,False,False,24,0.0,False,False,False,0,16,False,False,True,False,False,False,False
895,2023-06-15,39975.4,273.4,0.0,5.3,23.5,3,6,0,0,0,0,False,False,False,24,0.0,False,False,False,0,15,False,False,False,True,False,False,False
896,2023-06-16,78919.8,473.3,0.0,6.4,20.1,4,6,0,0,0,0,False,False,False,24,0.0,False,False,False,0,14,False,False,False,False,True,False,False
897,2023-06-17,90873.4,226.79999999999998,0.0,4.8,16.8,5,6,0,0,0,0,False,False,False,24,0.0,False,False,False,0,13,False,False,False,False,False,True,False
898,2023-06-18,48896.0,313.3,0.0,7.0,23.9,6,6,0,0,0,0,False,False,False,24,0.0,False,False,False,0,12,False,False,False,False,False,False,True
899,2023-06-19,35703.6,206.7,0.0,5.3,21.4,0,6,0,0,0,0,False,False,False,25,0.0,False,False,False,0,11,True,False,False,False,False,False,False
900,2023-06-20,46972.3,186.7,0.0,7.0,21.3,1,6,0,0,0,0,False,False,False,25,0.0,False,False,False,0,10,False,True,False,False,False,False,False
901,2023-06-21,63371.5,40.2,0.0,9.9,21.2,2,6,0,0,0,0,False,False,False,25,0.0,False,False,False,0,9,False,False,True,False,False,False,False
902,2023-06-22,52824.4,246.7,0.0,5.8,18.7,3,6,0,0,0,0,False,False,False,25,0.0,False,False,False,0,8,False,False,False,True,False,False,False
903,2023-06-23,71518.5,360.0,0.0,8.3,17.4,4,6,0,0,0,0,False,False,False,25,0.0,False,False,False,0,7,False,False,False,False,True,False,False
904,2023-06-24,110308.7,220.2,0.0,5.5,20.7,5,6,0,0,0,0,False,False,False,25,0.0,False,False,False,0,6,False,False,False,False,False,True,False
905,2023-06-25,62885.6,420.0,0.0,7.3,22.3,6,6,0,0,0,0,False,False,False,25,0.0,False,False,False,0,5,False,False,False,False,False,False,True
906,2023-06-26,38141.4,40.2,0.0,12.7,22.7,0,6,0,0,0,0,False,False,False,26,0.0,False,False,False,0,4,True,False,False,False,False,False,False
907,2023-06-27,35648.1,340.0,0.0,13.0,17.5,1,6,0,0,0,0,False,False,False,26,0.0,False,False,False,0,3,False,True,False,False,False,False,False
908,2023-06-28,51342.7,40.2,0.0,5.5,18.3,2,6,0,0,0,0,False,False,False,26,0.0,False,False,False,0,2,False,False,True,False,False,False,False
909,2023-06-29,37781.3,40.2,0.0,8.8,16.2,3,6,0,0,0,0,False,False,False,26,0.0,False,False,False,0,1,False,False,False,True,False,False,False
910,2023-06-30,97415.7,120.2,0.0,6.9,16.6,4,6,0,0,0,0,False,False,False,26,0.0,False,False,False,0,0,False,False,False,False,True,False,False
911,2023-07-01,106557.5,113.5,0.0,6.9,17.9,5,7,0,0,0,0,False,False,False,26,0.0,False,False,False,1,30,False,False,False,False,False,True,False
912,2023-07-02,67445.3,253.5,0.0,10.8,16.9,6,7,0,0,0,0,False,False,False,26,0.0,False,False,False,2,29,False,False,False,False,False,False,True
913,2023-07-03,36347.4,40.2,0.0,11.8,12.8,0,7,0,0,0,0,False,False,False,27,0.0,False,False,False,3,28,True,False,False,False,False,False,False
914,2023-07-04,43458.5,60.2,0.0,8.5,15.5,1,7,0,0,0,0,False,False,False,27,0.0,False,False,False,4,27,False,True,False,False,False,False,False
915,2023-07-05,70067.0,153.4,0.0,8.6,16.3,2,7,0,0,0,0,False,False,False,27,0.0,False,False,False,5,26,False,False,True,False,False,False,False
916,2023-07-06,51641.6,280.1,0.0,6.1,16.5,3,7,0,0,0,0,False,False,False,27,0.0,False,False,False,0,25,False,False,False,True,False,False,False
917,2023-07-07,61958.4,240.20000000000002,0.0,3.9,19.7,4,7,0,0,0,0,False,False,False,27,0.0,False,False,False,0,24,False,False,False,False,True,False,False
918,2023-07-08,90511.2,660.0,0.0,4.8,20.9,5,7,0,0,0,0,False,False,False,27,0.0,False,False,False,0,23,False,False,False,False,False,True,False
919,2023-07-09,61405.5,306.7,0.0,5.2,25.6,6,7,0,0,0,0,False,False,False,27,0.0,False,False,False,0,22,False,False,False,False,False,False,True
920,2023-07-10,38557.4,293.3,0.0,5.2,19.5,0,7,0,0,0,0,False,False,False,28,0.0,False,False,False,0,21,True,False,False,False,False,False,False
921,2023-07-11,41141.3,106.9,0.0,9.6,17.1,1,7,0,0,0,0,False,False,False,28,0.0,False,False,False,0,20,False,True,False,False,False,False,False
922,2023-07-12,84964.4,260.0,0.0,7.5,18.3,2,7,0,0,0,0,False,False,False,28,0.0,False,False,False,0,19,False,False,True,False,False,False,False
923,2023-07-13,46554.8,73.60000000000001,0.0,7.6,17.1,3,7,0,0,0,0,False,False,False,28,0.0,False,False,False,0,18,False,False,False,True,False,False,False
924,2023-07-14,67346.7,526.7,0.0,6.2,18.9,4,7,0,0,0,0,False,False,False,28,0.0,False,False,False,0,17,False,False,False,False,True,False,False
925,2023-07-15,91795.6,166.9,0.0,10.7,19.8,5,7,0,0,0,0,False,False,False,28,0.0,False,False,False,0,16,False,False,False,False,False,True,False
926,2023-07-16,60071.0,80.3,0.0,11.0,17.7,6,7,0,0,0,0,False,False,False,28,0.0,False,False,False,0,15,False,False,False,False,False,False,True
927,2023-07-17,48203.9,80.3,0.0,8.7,15.5,0,7,0,0,0,0,False,False,False,29,0.0,False,False,False,0,14,True,False,False,False,False,False,False
928,2023-07-18,54254.4,73.6,0.0,7.6,15.3,1,7,0,0,0,0,False,False,False,29,0.0,False,False,False,0,13,False,True,False,False,False,False,False
929,2023-07-19,83463.3,60.300000000000004,0.0,9.0,14.8,2,7,0,0,0,0,False,False,False,29,0.0,False,False,False,0,12,False,False,True,False,False,False,False
930,2023-07-20,54740.3,73.5,0.0,8.4,15.3,3,7,0,0,0,0,False,False,False,29,0.0,False,False,False,0,11,False,False,False,True,False,False,False
931,2023-07-21,79533.6,140.1,0.0,5.1,15.1,4,7,0,0,0,0,False,False,False,29,0.0,False,False,False,0,10,False,False,False,False,True,False,False
932,2023-07-22,90211.9,613.4,0.0,6.6,16.0,5,7,0,0,0,0,False,False,False,29,0.0,False,False,False,0,9,False,False,False,False,False,True,False
933,2023-07-23,54702.1,360.1,0.0,6.4,18.9,6,7,0,0,0,0,False,False,False,29,0.0,False,False,False,0,8,False,False,False,False,False,False,True
934,2023-07-24,56167.4,486.7,0.0,7.2,17.7,0,7,0,0,0,0,False,False,False,30,0.0,False,False,False,0,7,True,False,False,False,False,False,False
935,2023-07-25,52964.2,73.4,0.0,11.6,14.7,1,7,0,0,0,0,False,False,False,30,0.0,False,False,False,0,6,False,True,False,False,False,False,False
936,2023-07-26,83293.5,240.1,0.0,14.4,17.3,2,7,0,0,0,0,False,False,False,30,0.0,False,False,False,0,5,False,False,True,False,False,False,False
937,2023-07-27,56618.4,300.1,0.0,5.9,17.1,3,7,0,0,0,0,False,False,False,30,0.0,False,False,False,0,4,False,False,False,True,False,False,False
938,2023-07-28,91507.4,500.0,0.0,5.3,17.5,4,7,0,0,0,0,False,False,False,30,0.0,False,False,False,0,3,False,False,False,False,True,False,False
939,2023-07-29,85360.1,133.5,0.0,6.3,20.3,5,7,0,0,0,0,False,False,False,30,0.0,False,False,False,0,2,False,False,False,False,False,True,False
940,2023-07-30,51175.7,73.5,0.0,6.9,18.8,6,7,0,0,0,0,False,False,False,30,0.0,False,False,False,0,1,False,False,False,False,False,False,True
941,2023-07-31,55652.1,246.7,0.0,6.4,18.2,0,7,0,0,0,0,False,False,False,31,0.0,False,False,False,0,0,True,False,False,False,False,False,False
942,2023-08-01,42302.2,240.0,0.0,8.2,18.6,1,8,0,0,0,0,False,False,False,31,0.0,False,False,False,1,30,False,True,False,False,False,False,False
943,2023-08-02,74166.5,213.4,0.0,6.7,19.6,2,8,0,0,0,0,False,False,False,31,0.0,False,False,False,2,29,False,False,True,False,False,False,False
944,2023-08-03,46404.3,66.8,0.0,9.1,18.3,3,8,0,0,0,0,False,False,False,31,0.0,False,False,False,3,28,False,False,False,True,False,False,False
945,2023-08-04,66587.6,166.7,0.0,11.6,16.9,4,8,0,0,0,0,False,False,False,31,0.0,False,False,False,4,27,False,False,False,False,True,False,False
946,2023-08-05,99416.0,320.1,0.0,7.0,15.8,5,8,0,0,0,0,False,False,False,31,0.0,False,False,False,5,26,False,False,False,False,False,True,False
947,2023-08-06,62042.1,320.0,0.0,7.0,18.0,6,8,0,0,0,0,False,False,False,31,0.0,False,False,False,0,25,False,False,False,False,False,False,True
948,2023-08-07,51231.9,80.10000000000001,0.0,14.8,15.7,0,8,0,0,0,0,False,False,False,32,0.0,True,False,False,0,24,True,False,False,False,False,False,False
949,2023-08-08,44449.4,33.5,0.0,17.0,11.7,1,8,0,0,0,0,False,False,False,32,0.0,True,False,False,0,23,False,True,False,False,False,False,False
950,2023-08-09,61607.8,66.8,0.0,12.2,13.5,2,8,0,0,0,0,False,False,False,32,0.0,True,False,False,0,22,False,False,True,False,False,False,False
951,2023-08-10,67067.1,333.3,0.0,7.9,13.8,3,8,0,0,0,0,False,False,False,32,0.0,True,False,False,0,21,False,False,False,True,False,False,False
952,2023-08-11,109697.8,66.9,0.0,6.7,19.7,4,8,0,0,0,0,False,False,False,32,0.0,True,False,False,0,20,False,False,False,False,True,False,False
953,2023-08-12,95988.8,106.9,0.0,6.9,20.1,5,8,0,0,0,0,False,False,False,32,0.0,True,False,False,0,19,False,False,False,False,False,True,False
954,2023-08-13,48696.2,46.9,0.0,7.8,17.8,6,8,0,0,0,0,False,False,False,32,0.0,True,False,False,0,18,False,False,False,False,False,False,True
955,2023-08-14,58099.5,73.4,0.0,6.0,18.1,0,8,0,0,0,0,False,False,False,33,0.0,True,False,False,0,17,True,False,False,False,False,False,False
956,2023-08-15,80681.0,66.8,0.0,7.2,20.1,1,8,0,0,0,0,False,False,False,33,0.0,True,False,False,0,16,False,True,False,False,False,False,False
957,2023-08-16,84195.5,40.2,0.0,8.1,15.9,2,8,0,0,0,0,False,False,False,33,0.0,True,False,False,0,15,False,False,True,False,False,False,False
958,2023-08-17,85425.8,40.2,0.0,5.5,19.5,3,8,0,0,0,0,False,False,False,33,0.0,True,False,False,0,14,False,False,False,True,False,False,False
959,2023-08-18,103410.4,400.1,0.0,4.9,20.4,4,8,0,0,0,0,False,False,False,33,0.0,True,False,False,0,13,False,False,False,False,True,False,False
960,2023-08-19,111513.7,180.0,0.0,9.2,22.7,5,8,0,0,0,0,False,False,False,33,0.0,True,False,False,0,12,False,False,False,False,False,True,False
961,2023-08-20,59619.4,173.4,0.0,7.4,21.2,6,8,0,0,0,0,False,False,False,33,0.0,True,False,False,0,11,False,False,False,False,False,False,True
962,2023-08-21,61143.0,353.3,0.0,5.9,19.1,0,8,0,0,0,0,False,False,False,34,0.0,False,False,False,0,10,True,False,False,False,False,False,False
963,2023-08-22,52360.3,120.2,0.0,7.1,19.7,1,8,0,0,0,0,False,False,False,34,0.0,False,False,False,0,9,False,True,False,False,False,False,False
964,2023-08-23,60659.8,146.8,0.0,6.5,16.5,2,8,0,0,0,0,False,False,False,34,0.0,False,False,False,0,8,False,False,True,False,False,False,False
965,2023-08-24,70535.9,66.8,0.0,4.5,17.7,3,8,0,0,0,0,False,False,False,34,0.0,False,False,False,0,7,False,False,False,True,False,False,False
966,2023-08-25,125614.4,100.10000000000001,0.0,4.5,17.2,4,8,0,0,0,0,False,False,False,34,0.0,False,False,False,0,6,False,False,False,False,True,False,False
967,2023-08-26,190646.8,360.0,0.0,3.5,17.7,5,8,0,0,0,0,False,False,False,34,0.0,False,False,False,0,5,False,False,False,False,False,True,False
968,2023-08-27,81417.1,293.4,0.0,4.8,17.1,6,8,0,0,0,0,False,False,False,34,0.0,False,False,False,0,4,False,False,False,False,False,False,True
969,2023-08-28,48416.2,40.2,0.0,5.0,16.5,0,8,0,0,0,0,False,False,False,35,0.0,False,False,False,0,3,True,False,False,False,False,False,False
970,2023-08-29,50873.2,93.4,0.0,5.8,16.6,1,8,0,0,0,0,False,False,False,35,0.0,False,False,False,0,2,False,True,False,False,False,False,False
971,2023-08-30,45765.7,80.0,0.0,3.8,17.3,2,8,0,0,0,0,False,False,False,35,0.0,False,False,False,0,1,False,False,True,False,False,False,False
972,2023-08-31,53160.5,346.7,0.0,6.1,19.3,3,8,0,0,0,0,False,False,False,35,0.0,False,False,False,0,0,False,False,False,True,False,False,False
973,2023-09-01,83880.2,540.0,0.0,7.3,19.0,4,9,0,0,0,1,False,False,False,35,0.0,False,False,False,1,28,False,False,False,False,True,False,False
974,2023-09-02,159086.6,140.1,0.0,8.6,15.1,5,9,0,0,0,1,False,False,False,35,0.0,False,False,False,2,27,False,False,False,False,False,True,False
975,2023-09-03,93378.2,46.9,0.0,5.1,17.2,6,9,0,0,0,0,False,False,False,35,0.0,False,False,False,3,26,False,False,False,False,False,False,True
976,2023-09-04,40113.1,66.8,0.0,7.3,20.3,0,9,0,0,0,0,False,False,False,36,0.0,False,False,False,4,25,True,False,False,False,False,False,False
977,2023-09-05,44976.8,160.1,0.0,6.0,18.5,1,9,0,0,0,0,False,False,False,36,0.0,False,False,False,5,24,False,True,False,False,False,False,False
978,2023-09-06,51993.4,360.0,0.0,3.8,19.9,2,9,0,0,0,0,False,False,False,36,0.0,False,False,False,0,23,False,False,True,False,False,False,False
979,2023-09-07,53242.6,360.0,0.0,5.1,23.8,3,9,0,0,0,0,False,False,False,36,0.0,False,False,False,0,22,False,False,False,True,False,False,False
980,2023-09-08,81611.7,540.0,0.0,5.4,26.1,4,9,0,0,0,1,False,False,False,36,0.0,False,False,False,0,21,False,False,False,False,True,False,False
981,2023-09-09,110144.5,366.8,0.0,6.9,23.2,5,9,0,0,0,1,False,False,False,36,0.0,False,False,False,0,20,False,False,False,False,False,True,False
982,2023-09-10,68736.0,120.1,0.0,4.0,21.6,6,9,0,0,0,0,False,False,False,36,0.0,False,False,False,0,19,False,False,False,False,False,False,True
983,2023-09-11,38925.1,33.5,0.0,9.7,19.2,0,9,0,0,0,0,False,False,False,37,0.0,False,False,False,0,18,True,False,False,False,False,False,False
984,2023-09-12,41671.6,293.3,0.0,7.1,16.1,1,9,0,0,0,0,False,False,False,37,0.0,False,False,False,0,17,False,True,False,False,False,False,False
985,2023-09-13,41550.5,360.0,0.0,8.3,14.2,2,9,0,0,0,0,False,False,False,37,0.0,False,False,False,0,16,False,False,True,False,False,False,False
986,2023-09-14,35110.1,180.0,0.0,8.6,14.9,3,9,0,0,0,0,False,False,False,37,0.0,False,False,False,0,15,False,False,False,True,False,False,False
987,2023-09-15,74767.4,60.300000000000004,0.0,4.9,16.5,4,9,0,0,0,1,False,False,False,37,0.0,False,False,False,0,14,False,False,False,False,True,False,False
988,2023-09-16,117291.8,406.7,0.0,6.3,14.4,5,9,0,0,0,1,False,False,False,37,0.0,False,False,False,0,13,False,False,False,False,False,True,False
989,2023-09-17,68184.0,326.7,0.0,3.8,18.2,6,9,0,0,0,0,False,False,False,37,0.0,False,False,False,0,12,False,False,False,False,False,False,True
990,2023-09-18,43571.0,73.39999999999999,0.0,10.0,19.4,0,9,0,0,0,0,False,False,False,38,0.0,False,False,False,0,11,True,False,False,False,False,False,False
991,2023-09-19,45000.9,100.10000000000001,0.0,8.4,14.7,1,9,0,0,0,0,False,False,False,38,0.0,False,False,False,0,10,False,True,False,False,False,False,False
992,2023-09-20,60398.9,40.2,0.0,10.6,16.9,2,9,0,0,0,0,False,False,False,38,0.0,False,False,False,0,9,False,False,True,False,False,False,False
993,2023-09-21,41935.9,213.4,0.0,7.8,16.9,3,9,0,0,0,0,False,False,False,38,0.0,False,False,False,0,8,False,False,False,True,False,False,False
994,2023-09-22,88332.0,193.4,0.0,6.2,17.0,4,9,0,0,0,1,False,False,False,38,0.0,False,False,False,0,7,False,False,False,False,True,False,False
995,2023-09-23,133273.0,193.5,0.0,7.6,13.9,5,9,0,0,0,1,False,False,False,38,0.0,False,False,False,0,6,False,False,False,False,False,True,False
996,2023-09-24,73372.3,46.9,0.0,11.2,15.6,6,9,0,0,0,0,False,False,False,38,0.0,False,False,False,0,5,False,False,False,False,False,False,True
997,2023-09-25,36863.7,60.1,0.0,11.8,17.2,0,9,0,0,0,0,False,False,False,39,0.0,False,False,False,0,4,True,False,False,False,False,False,False
998,2023-09-26,41507.5,246.6,0.0,11.2,18.6,1,9,0,0,0,0,False,False,False,39,0.0,False,False,False,0,3,False,True,False,False,False,False,False
999,2023-09-27,49275.3,180.1,0.0,7.7,16.7,2,9,0,0,0,0,False,False,False,39,0.0,False,False,False,0,2,False,False,True,False,False,False,False
1000,2023-09-28,43933.5,60.199999999999996,0.0,11.4,18.4,3,9,0,0,0,0,False,False,False,39,0.0,False,False,False,0,1,False,False,False,True,False,False,False
1001,2023-09-29,85855.6,120.1,0.0,9.4,15.8,4,9,0,0,0,1,False,False,False,39,0.0,False,False,False,0,0,False,False,False,False,True,False,False
1002,2023-09-30,123519.4,133.4,0.0,10.0,13.8,5,9,0,0,0,1,False,False,False,39,0.0,False,False,False,1,31,False,False,False,False,False,True,False
1003,2023-10-01,61301.0,0.0,0.0,5.7,15.0,6,10,0,0,0,0,False,False,False,39,0.0,False,False,False,2,30,False,False,False,False,False,False,True
1004,2023-10-02,40232.2,0.0,0.0,6.6,15.6,0,10,0,0,0,0,False,False,False,40,0.0,False,False,False,3,29,True,False,False,False,False,False,False
1005,2023-10-03,36834.3,0.0,0.0,10.2,14.8,1,10,0,0,0,0,False,False,False,40,0.0,False,False,False,4,28,False,True,False,False,False,False,False
1006,2023-10-04,29974.0,0.0,0.0,11.0,14.0,2,10,0,0,0,0,False,False,False,40,0.0,False,False,False,5,27,False,False,True,False,False,False,False
1007,2023-10-05,32724.3,0.0,0.0,11.9,14.7,3,10,0,0,0,0,False,False,False,40,0.0,False,False,False,0,26,False,False,False,True,False,False,False
1008,2023-10-06,46456.6,0.0,0.0,14.6,15.1,4,10,0,0,0,1,False,False,False,40,0.0,False,False,False,0,25,False,False,False,False,True,False,False
1009,2023-10-07,80412.1,0.0,0.0,11.1,10.6,5,10,0,0,0,1,False,False,False,40,0.0,False,False,False,0,24,False,False,False,False,False,True,False
1010,2023-10-08,32997.5,0.0,0.0,5.1,10.0,6,10,0,0,0,0,False,False,False,40,0.0,False,False,False,0,23,False,False,False,False,False,False,True
1011,2023-10-09,28814.1,0.0,0.0,5.0,10.7,0,10,0,0,0,0,False,False,False,41,0.0,False,False,False,0,22,True,False,False,False,False,False,False
1012,2023-10-10,29676.9,0.0,0.0,8.7,15.0,1,10,0,0,0,0,False,False,False,41,0.0,False,False,False,0,21,False,True,False,False,False,False,False
1013,2023-10-11,23668.6,0.0,0.0,15.4,11.9,2,10,0,0,0,0,False,False,False,41,0.0,False,False,False,0,20,False,False,True,False,False,False,False
1014,2023-10-12,37795.4,0.0,0.0,13.3,11.3,3,10,0,0,0,0,False,False,False,41,0.0,False,False,False,0,19,False,False,False,True,False,False,False
1015,2023-10-13,52062.8,0.0,0.0,11.3,11.7,4,10,0,0,0,1,False,False,False,41,0.0,False,False,False,0,18,False,False,False,False,True,False,False
1016,2023-10-14,63524.0,0.0,0.0,18.6,10.0,5,10,0,0,0,1,False,False,False,41,0.0,False,False,False,0,17,False,False,False,False,False,True,False
1017,2023-10-15,40522.1,0.0,0.0,16.4,8.7,6,10,0,0,0,0,False,False,False,41,0.0,False,False,False,0,16,False,False,False,False,False,False,True
1018,2023-10-16,21764.3,0.0,0.0,6.9,10.4,0,10,0,0,0,0,False,False,False,42,0.0,False,False,False,0,15,True,False,False,False,False,False,False
1019,2023-10-17,30874.4,0.0,0.0,8.4,11.9,1,10,0,0,0,0,False,False,False,42,0.0,False,False,False,0,14,False,True,False,False,False,False,False
1020,2023-10-18,29074.0,0.0,0.0,8.5,12.6,2,10,0,0,0,0,False,False,False,42,0.0,False,False,False,0,13,False,False,True,False,False,False,False
1021,2023-10-19,33825.7,0.0,0.0,14.1,8.4,3,10,0,0,0,0,False,False,False,42,0.0,False,False,False,0,12,False,False,False,True,False,False,False
1022,2023-10-20,94476.8,0.0,0.0,11.6,7.1,4,10,0,0,0,1,False,False,False,42,0.0,False,False,False,0,11,False,False,False,False,True,False,False
1023,2023-10-21,123962.7,0.0,0.0,13.5,8.3,5,10,0,0,0,1,False,False,False,42,0.0,False,False,False,0,10,False,False,False,False,False,True,False
1024,2023-10-22,53980.8,0.0,0.0,9.2,12.3,6,10,0,0,0,0,False,False,False,42,0.0,False,False,False,0,9,False,False,False,False,False,False,True
1025,2023-10-23,27474.6,0.0,0.0,3.6,10.3,0,10,0,0,0,0,False,False,False,43,0.0,False,False,False,0,8,True,False,False,False,False,False,False
1026,2023-10-24,24208.0,0.0,0.0,7.4,12.8,1,10,0,0,0,0,False,False,False,43,0.0,False,False,False,0,7,False,True,False,False,False,False,False
1027,2023-10-25,36555.2,0.0,0.0,8.1,9.2,2,10,0,0,0,0,False,False,False,43,0.0,False,False,False,0,6,False,False,True,False,False,False,False
1028,2023-10-26,37907.0,0.0,0.0,6.1,9.0,3,10,0,0,0,0,False,False,False,43,0.0,False,False,False,0,5,False,False,False,True,False,False,False
1029,2023-10-27,59746.0,0.0,0.0,2.4,7.3,4,10,0,0,0,1,False,False,False,43,0.0,False,False,False,0,4,False,False,False,False,True,False,False
1030,2023-10-28,139639.7,0.0,0.0,6.8,7.0,5,10,0,0,0,1,False,False,False,43,0.0,False,False,False,0,3,False,False,False,False,False,True,False
1031,2023-10-29,44915.4,0.0,0.0,8.0,8.5,6,10,0,0,0,0,False,False,False,43,0.0,False,False,False,0,2,False,False,False,False,False,False,True
1032,2023-10-30,36490.5,0.0,0.0,4.6,8.1,0,10,0,0,0,0,False,False,False,44,0.0,False,False,False,0,1,True,False,False,False,False,False,False
1033,2023-10-31,43872.3,0.0,0.0,5.4,6.6,1,10,0,0,0,0,False,False,False,44,0.0,False,False,False,0,0,False,True,False,False,False,False,False
1034,2023-11-01,41585.1,0.0,0.0,14.3,6.9,2,11,0,0,0,0,False,False,False,44,0.0,False,False,False,1,29,False,False,True,False,False,False,False
1035,2023-11-02,45667.6,0.0,0.0,13.2,9.8,3,11,0,0,0,0,False,False,False,44,0.0,False,False,False,2,28,False,False,False,True,False,False,False
1036,2023-11-03,93303.7,0.0,0.0,9.1,11.5,4,11,0,0,0,1,False,False,False,44,0.0,False,False,False,3,27,False,False,False,False,True,False,False
1037,2023-11-04,140133.7,0.0,0.0,7.9,11.3,5,11,0,0,0,1,False,False,False,44,0.0,False,False,False,4,26,False,False,False,False,False,True,False
1038,2023-11-05,58448.1,0.0,0.0,5.5,9.8,6,11,0,0,0,0,False,False,False,44,0.0,False,False,False,5,25,False,False,False,False,False,False,True
