,ds,cluster_label,sunshine_amount,fellesferie,is_may,covid_restriction_christmas,fall_start,covid_loose_fall21,christmas_shopping,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_fall_weekend,heavy_rain_winter_weekday,heavy_rain_winter_weekend,non_heavy_rain_fall_weekend,week_number,custom_regressor
684,2022-11-16,1.0,0.0,False,False,False,False,False,True,0.0,15.1,9.9,2,11,0,0,0,0,46,0.0
685,2022-11-17,1.0,0.0,False,False,False,False,False,True,0.0,14.0,7.7,3,11,0,0,0,0,46,0.0
686,2022-11-18,1.0,0.0,False,False,False,False,False,True,0.0,11.6,6.7,4,11,0,0,0,1,46,0.0
687,2022-11-19,1.0,0.0,False,False,False,False,False,True,0.0,4.2,4.3,5,11,0,0,0,1,46,0.0
688,2022-11-20,1.0,0.0,False,False,False,False,False,True,0.0,4.8,4.0,6,11,0,0,0,0,46,0.0
689,2022-11-21,1.0,0.0,False,False,False,False,False,True,0.0,7.7,2.7,0,11,0,0,0,0,47,0.0
690,2022-11-22,1.0,0.0,False,False,False,False,False,True,0.0,10.5,6.4,1,11,0,0,0,0,47,0.0
691,2022-11-23,1.0,0.0,False,False,False,False,False,True,0.0,10.3,8.6,2,11,0,0,0,0,47,0.0
692,2022-11-24,1.0,0.0,False,False,False,False,False,True,2.2,13.9,9.5,3,11,0,0,0,0,47,0.0
693,2022-11-25,1.0,0.0,False,False,False,False,False,True,5.7,12.0,9.9,4,11,0,0,0,0,47,0.0
694,2022-11-26,1.0,0.0,False,False,False,False,False,True,0.4,8.4,10.1,5,11,0,0,0,0,47,0.0
695,2022-11-27,1.0,0.0,False,False,False,False,False,True,13.5,12.0,10.7,6,11,0,0,0,0,47,0.0
696,2022-11-28,0.0,0.0,False,False,False,False,False,True,0.0,9.4,9.1,0,11,0,0,0,0,48,0.0
697,2022-11-29,0.0,0.0,False,False,False,False,False,True,0.0,9.1,7.3,1,11,0,0,0,0,48,0.0
698,2022-11-30,0.0,0.0,False,False,False,False,False,True,0.0,4.0,6.7,2,11,0,0,0,0,48,0.0
699,2022-12-01,0.0,0.0,False,False,False,False,False,True,0.0,2.8,5.1,3,12,0,0,0,0,48,0.0
700,2022-12-02,0.0,0.0,False,False,False,False,False,True,0.0,3.5,5.0,4,12,0,0,0,1,48,0.0
701,2022-12-03,0.0,0.0,False,False,False,False,False,True,0.0,4.4,4.7,5,12,0,0,0,1,48,0.0
702,2022-12-04,0.0,0.0,False,False,False,False,False,True,0.0,2.9,2.0,6,12,0,0,0,0,48,0.0
703,2022-12-05,0.0,0.0,False,False,False,False,False,True,0.0,3.2,2.0,0,12,0,0,0,0,49,0.0
704,2022-12-06,0.0,0.0,False,False,False,False,False,True,0.2,7.6,3.4,1,12,0,0,0,0,49,0.0
705,2022-12-07,0.0,0.0,False,False,False,False,False,True,0.0,6.0,1.3,2,12,0,0,0,0,49,0.0
706,2022-12-08,0.0,0.0,False,False,False,False,False,True,0.0,7.2,1.3,3,12,0,0,0,0,49,0.0
707,2022-12-09,0.0,0.0,False,False,False,False,False,True,0.0,7.5,1.2,4,12,0,0,0,1,49,0.0
708,2022-12-10,0.0,0.0,False,False,False,False,False,True,0.0,5.7,-1.7,5,12,0,0,0,1,49,0.0
709,2022-12-11,0.0,0.0,False,False,False,False,False,True,0.0,6.6,-0.9,6,12,0,0,0,0,49,0.0
710,2022-12-12,0.0,0.0,False,False,False,False,False,False,0.0,6.7,-0.8,0,12,0,0,0,0,50,0.0
711,2022-12-13,0.0,0.0,False,False,False,False,False,False,1.0,9.6,2.6,1,12,0,0,0,0,50,0.0
712,2022-12-14,0.0,0.0,False,False,False,False,False,False,0.0,5.3,-1.5,2,12,0,0,0,0,50,0.0
713,2022-12-15,0.0,0.0,False,False,False,False,False,False,0.0,5.3,-3.5,3,12,0,0,0,0,50,0.0
714,2022-12-16,0.0,0.0,False,False,False,False,False,False,2.3,6.1,2.0,4,12,0,0,0,0,50,0.0
715,2022-12-17,0.0,0.0,False,False,False,False,False,False,1.7,7.6,5.8,5,12,0,0,0,0,50,0.0
716,2022-12-18,0.0,0.0,False,False,False,False,False,False,0.30000000000000004,7.6,6.5,6,12,0,0,0,0,50,0.0
717,2022-12-19,3.0,0.0,False,False,False,False,False,False,2.8,10.9,7.3,0,12,0,0,0,0,51,0.0
718,2022-12-20,3.0,0.0,False,False,False,False,False,False,3.6,9.5,8.9,1,12,0,0,0,0,51,0.0
719,2022-12-21,3.0,0.0,False,False,False,False,False,False,4.3999999999999995,6.2,6.1,2,12,0,0,0,0,51,0.0
720,2022-12-22,3.0,0.0,False,False,False,False,False,False,0.1,5.9,6.5,3,12,0,0,0,0,51,0.0
721,2022-12-23,3.0,0.0,False,False,False,False,False,False,0.0,6.2,3.3,4,12,0,0,0,1,51,0.0
722,2022-12-24,3.0,0.0,False,False,False,False,False,False,0.0,7.8,2.3,5,12,0,0,0,1,51,0.0
723,2022-12-25,3.0,0.0,False,False,False,False,False,False,2.9,12.2,7.9,6,12,0,0,0,0,51,0.0
724,2022-12-26,3.0,0.0,False,False,False,False,False,False,4.7,11.2,8.2,0,12,0,0,0,0,52,0.0
725,2022-12-27,3.0,0.0,False,False,False,False,False,False,0.7999999999999999,13.7,6.2,1,12,0,0,0,0,52,0.0
726,2022-12-28,3.0,0.0,False,False,False,False,False,False,0.0,9.3,5.3,2,12,0,0,0,0,52,0.0
727,2022-12-29,3.0,0.0,False,False,False,False,False,False,2.6,12.6,7.9,3,12,0,0,0,0,52,0.0
728,2022-12-30,3.0,0.0,False,False,False,False,False,False,16.7,14.2,8.6,4,12,1,0,0,0,52,0.0
729,2022-12-31,3.0,0.0,False,False,False,False,False,False,3.0,17.6,8.9,5,12,0,0,0,0,52,0.0
730,2023-01-01,3.0,0.0,False,False,False,False,False,False,0.3,3.9,1.7,6,1,0,0,0,0,52,0.0
731,2023-01-02,3.0,0.0,False,False,False,False,False,False,2.8,3.5,3.8,0,1,0,0,0,0,1,0.0
732,2023-01-03,3.0,0.0,False,False,False,False,False,False,0.1,11.1,5.2,1,1,0,0,0,0,1,0.0
733,2023-01-04,3.0,0.0,False,False,False,False,False,False,1.7000000000000002,13.8,7.0,2,1,0,0,0,0,1,0.0
734,2023-01-05,3.0,0.0,False,False,False,False,False,False,0.0,13.6,3.2,3,1,0,0,0,0,1,0.0
735,2023-01-06,3.0,0.0,False,False,False,False,False,False,6.5,14.2,8.2,4,1,0,0,0,0,1,0.0
736,2023-01-07,3.0,0.0,False,False,False,False,False,False,11.4,13.0,9.0,5,1,0,0,1,0,1,0.0
737,2023-01-08,3.0,0.0,False,False,False,False,False,False,3.9,11.4,8.4,6,1,0,0,0,0,1,0.0
738,2023-01-09,3.0,0.0,False,False,False,False,False,False,0.9,9.4,7.8,0,1,0,0,0,0,2,0.0
739,2023-01-10,3.0,0.0,False,False,False,False,False,False,3.2,15.0,7.0,1,1,0,0,0,0,2,0.0
740,2023-01-11,3.0,0.0,False,False,False,False,False,False,4.3,16.2,8.7,2,1,0,0,0,0,2,0.0
741,2023-01-12,3.0,0.0,False,False,False,False,False,False,1.4,5.7,5.6,3,1,0,0,0,0,2,0.0
742,2023-01-13,3.0,0.0,False,False,False,False,False,False,2.8,5.3,5.6,4,1,0,0,0,0,2,0.0
743,2023-01-14,3.0,0.0,False,False,False,False,False,False,0.7,10.7,5.3,5,1,0,0,0,0,2,0.0
744,2023-01-15,3.0,0.0,False,False,False,False,False,False,0.0,8.6,5.4,6,1,0,0,0,0,2,0.0
745,2023-01-16,3.0,0.0,False,False,False,False,False,False,0.0,3.7,4.0,0,1,0,0,0,0,3,0.0
746,2023-01-17,3.0,0.0,False,False,False,False,False,False,7.1,3.9,1.3,1,1,0,0,0,0,3,0.0
747,2023-01-18,3.0,0.0,False,False,False,False,False,False,0.0,2.7,1.3,2,1,0,0,0,0,3,0.0
748,2023-01-19,3.0,0.0,False,False,False,False,False,False,0.3,2.7,1.2,3,1,0,0,0,0,3,0.0
749,2023-01-20,3.0,0.0,False,False,False,False,False,False,0.0,2.0,0.6,4,1,0,0,0,0,3,0.0
750,2023-01-21,3.0,0.0,False,False,False,False,False,False,0.0,5.2,2.2,5,1,0,0,0,0,3,0.0
751,2023-01-22,3.0,0.0,False,False,False,False,False,False,0.0,8.2,2.4,6,1,0,0,0,0,3,0.0
752,2023-01-23,3.0,0.0,False,False,False,False,False,False,0.8,7.4,4.7,0,1,0,0,0,0,4,0.0
753,2023-01-24,3.0,0.0,False,False,False,False,False,False,6.9,6.4,7.4,1,1,0,0,0,0,4,0.0
754,2023-01-25,3.0,0.0,False,False,False,False,False,False,4.1,7.0,7.4,2,1,0,0,0,0,4,0.0
755,2023-01-26,3.0,0.0,False,False,False,False,False,False,0.0,8.7,5.5,3,1,0,0,0,0,4,0.0
756,2023-01-27,3.0,0.0,False,False,False,False,False,False,0.0,4.7,3.6,4,1,0,0,0,0,4,0.0
757,2023-01-28,3.0,0.0,False,False,False,False,False,False,0.0,7.1,7.1,5,1,0,0,0,0,4,0.0
758,2023-01-29,3.0,0.0,False,False,False,False,False,False,3.8000000000000003,12.1,7.7,6,1,0,0,0,0,4,0.0
759,2023-01-30,0.0,0.0,False,False,False,False,False,False,1.5,16.1,5.5,0,1,0,0,0,0,5,0.0
760,2023-01-31,0.0,0.0,False,False,False,False,False,False,2.6,13.4,6.0,1,1,0,0,0,0,5,0.0
761,2023-02-01,0.0,0.0,False,False,False,False,False,False,2.7,11.3,6.7,2,2,0,0,0,0,5,0.0
762,2023-02-02,0.0,0.0,False,False,False,False,False,False,7.6,10.3,4.0,3,2,0,0,0,0,5,0.0
763,2023-02-03,0.0,0.0,False,False,False,False,False,False,4.6,14.0,8.1,4,2,0,0,0,0,5,0.0
764,2023-02-04,0.0,0.0,False,False,False,False,False,False,4.1,10.0,4.2,5,2,0,0,0,0,5,0.0
765,2023-02-05,0.0,0.0,False,False,False,False,False,False,4.300000000000001,10.9,7.9,6,2,0,0,0,0,5,0.0
766,2023-02-06,0.0,0.0,False,False,False,False,False,False,0.0,5.1,7.2,0,2,0,0,0,0,6,0.0
767,2023-02-07,0.0,0.0,False,False,False,False,False,False,1.8,5.7,7.6,1,2,0,0,0,0,6,0.0
768,2023-02-08,0.0,0.0,False,False,False,False,False,False,0.0,13.4,7.1,2,2,0,0,0,0,6,0.0
769,2023-02-09,0.0,0.0,False,False,False,False,False,False,2.8,15.1,7.5,3,2,0,0,0,0,6,0.0
770,2023-02-10,0.0,0.0,False,False,False,False,False,False,12.200000000000001,10.5,8.2,4,2,0,0,1,0,6,0.0
771,2023-02-11,0.0,0.0,False,False,False,False,False,False,1.8,9.8,9.5,5,2,0,0,0,0,6,0.0
772,2023-02-12,0.0,0.0,False,False,False,False,False,False,0.1,4.5,8.6,6,2,0,0,0,0,6,0.0
773,2023-02-13,0.0,0.0,False,False,False,False,False,False,0.0,3.4,7.9,0,2,0,0,0,0,7,0.0
774,2023-02-14,0.0,0.0,False,False,False,False,False,False,0.0,6.5,6.5,1,2,0,0,0,0,7,0.0
775,2023-02-15,0.0,0.0,False,False,False,False,False,False,1.1,9.1,8.5,2,2,0,0,0,0,7,0.0
776,2023-02-16,0.0,0.0,False,False,False,False,False,False,0.9,6.3,9.0,3,2,0,0,0,0,7,0.0
777,2023-02-17,0.0,0.0,False,False,False,False,False,False,3.3000000000000003,20.1,8.4,4,2,0,0,0,0,7,0.0
778,2023-02-18,0.0,0.0,False,False,False,False,False,False,0.0,8.8,5.5,5,2,0,0,0,0,7,0.0
779,2023-02-19,0.0,0.0,False,False,False,False,False,False,13.2,7.6,7.3,6,2,0,0,0,0,7,0.0
780,2023-02-20,0.0,0.0,False,False,False,False,False,False,9.1,14.4,8.8,0,2,0,0,0,0,8,0.0
781,2023-02-21,0.0,0.0,False,False,False,False,False,False,0.0,8.9,8.9,1,2,0,0,0,0,8,0.0
782,2023-02-22,0.0,0.0,False,False,False,False,False,False,0.0,7.8,7.0,2,2,0,0,0,0,8,0.0
783,2023-02-23,0.0,0.0,False,False,False,False,False,False,0.0,10.3,6.8,3,2,0,0,0,0,8,0.0
784,2023-02-24,0.0,0.0,False,False,False,False,False,False,0.0,13.8,6.4,4,2,0,0,0,0,8,0.0
785,2023-02-25,0.0,0.0,False,False,False,False,False,False,0.0,7.4,4.9,5,2,0,0,0,0,8,0.0
786,2023-02-26,0.0,0.0,False,False,False,False,False,False,0.0,4.5,5.7,6,2,0,0,0,0,8,0.0
787,2023-02-27,0.0,0.0,False,False,False,False,False,False,0.0,4.6,6.5,0,2,0,0,0,0,9,0.0
788,2023-02-28,0.0,0.0,False,False,False,False,False,False,0.0,6.7,7.8,1,2,0,0,0,0,9,0.0
789,2023-03-01,0.0,360.0,False,False,False,False,False,False,0.0,2.8,7.8,2,3,0,0,0,0,9,0.0
790,2023-03-02,0.0,360.0,False,False,False,False,False,False,0.0,5.6,7.4,3,3,0,0,0,0,9,0.0
791,2023-03-03,0.0,113.4,False,False,False,False,False,False,0.0,12.2,7.9,4,3,0,0,0,0,9,0.0
792,2023-03-04,0.0,240.0,False,False,False,False,False,False,0.0,13.2,3.9,5,3,0,0,0,0,9,0.0
793,2023-03-05,0.0,380.0,False,False,False,False,False,False,0.0,7.1,3.4,6,3,0,0,0,0,9,0.0
794,2023-03-06,0.0,180.1,False,False,False,False,False,False,0.0,4.1,2.2,0,3,0,0,0,0,10,0.0
795,2023-03-07,0.0,360.0,False,False,False,False,False,False,0.0,4.1,1.6,1,3,0,0,0,0,10,0.0
796,2023-03-08,0.0,113.4,False,False,False,False,False,False,0.0,8.2,3.4,2,3,0,0,0,0,10,0.0
797,2023-03-09,0.0,200.0,False,False,False,False,False,False,0.0,7.2,2.0,3,3,0,0,0,0,10,0.0
798,2023-03-10,0.0,366.7,False,False,False,False,False,False,0.0,4.4,0.6,4,3,0,0,0,0,10,0.0
799,2023-03-11,0.0,186.79999999999998,False,False,False,False,False,False,0.0,12.2,0.8,5,3,0,0,0,0,10,0.0
800,2023-03-12,0.0,46.9,False,False,False,False,False,False,0.0,10.5,2.8,6,3,0,0,0,0,10,0.0
801,2023-03-13,0.0,46.800000000000004,False,False,False,False,False,False,0.0,12.2,6.7,0,3,0,0,0,0,11,0.0
802,2023-03-14,0.0,140.0,False,False,False,False,False,False,0.0,13.1,5.5,1,3,0,0,0,0,11,0.0
803,2023-03-15,0.0,346.7,False,False,False,False,False,False,0.0,8.4,5.1,2,3,0,0,0,0,11,0.0
804,2023-03-16,0.0,40.2,False,False,False,False,False,False,0.0,15.2,4.9,3,3,0,0,0,0,11,0.0
805,2023-03-17,0.0,60.300000000000004,False,False,False,False,False,False,0.0,12.2,7.5,4,3,0,0,0,0,11,0.0
806,2023-03-18,0.0,280.2,False,False,False,False,False,False,0.0,3.9,10.0,5,3,0,0,0,0,11,0.0
807,2023-03-19,0.0,46.9,False,False,False,False,False,False,0.0,6.9,9.1,6,3,0,0,0,0,11,0.0
808,2023-03-20,0.0,360.0,False,False,False,False,False,False,0.0,6.2,8.6,0,3,0,0,0,0,12,0.0
809,2023-03-21,0.0,40.2,False,False,False,False,False,False,0.0,9.8,6.7,1,3,0,0,0,0,12,0.0
810,2023-03-22,0.0,360.0,False,False,False,False,False,False,0.0,9.8,9.7,2,3,0,0,0,0,12,0.0
811,2023-03-23,0.0,40.2,False,False,False,False,False,False,0.0,9.3,8.4,3,3,0,0,0,0,12,0.0
812,2023-03-24,0.0,60.300000000000004,False,False,False,False,False,False,0.0,6.0,7.3,4,3,0,0,0,0,12,0.0
813,2023-03-25,0.0,153.6,False,False,False,False,False,False,0.0,7.7,7.5,5,3,0,0,0,0,12,0.0
814,2023-03-26,0.0,373.3,False,False,False,False,False,False,0.0,10.4,5.6,6,3,0,0,0,0,12,0.0
815,2023-03-27,0.0,320.0,False,False,False,False,False,False,0.0,9.5,6.1,0,3,0,0,0,0,13,0.0
816,2023-03-28,0.0,40.2,False,False,False,False,False,False,0.0,9.4,5.1,1,3,0,0,0,0,13,0.0
817,2023-03-29,0.0,40.2,False,False,False,False,False,False,0.0,5.4,6.1,2,3,0,0,0,0,13,0.0
818,2023-03-30,0.0,26.8,False,False,False,False,False,False,0.0,6.4,5.7,3,3,0,0,0,0,13,0.0
819,2023-03-31,0.0,253.4,False,False,False,False,False,False,0.0,5.1,7.5,4,3,0,0,0,0,13,0.0
820,2023-04-01,0.0,660.0,False,False,False,False,False,False,0.0,6.2,9.0,5,4,0,0,0,0,13,0.0
821,2023-04-02,0.0,46.9,False,False,False,False,False,False,0.0,3.9,8.0,6,4,0,0,0,0,13,0.0
822,2023-04-03,0.0,306.6,False,False,False,False,False,False,0.0,4.2,7.7,0,4,0,0,0,0,14,0.0
823,2023-04-04,0.0,360.0,False,False,False,False,False,False,0.0,5.7,7.6,1,4,0,0,0,0,14,0.0
824,2023-04-05,0.0,360.0,False,False,False,False,False,False,0.0,8.9,10.0,2,4,0,0,0,0,14,0.0
825,2023-04-06,0.0,186.7,False,False,False,False,False,False,0.0,7.6,6.5,3,4,0,0,0,0,14,0.0
826,2023-04-07,0.0,540.0,False,False,False,False,False,False,0.0,6.6,11.4,4,4,0,0,0,0,14,0.0
827,2023-04-08,0.0,320.1,False,False,False,False,False,False,0.0,4.1,13.4,5,4,0,0,0,0,14,0.0
828,2023-04-09,0.0,46.9,False,False,False,False,False,False,0.0,7.4,10.7,6,4,0,0,0,0,14,0.0
829,2023-04-10,0.0,40.2,False,False,False,False,False,False,0.0,12.8,10.8,0,4,0,0,0,0,15,0.0
830,2023-04-11,0.0,40.2,False,False,False,False,False,False,0.0,10.5,8.3,1,4,0,0,0,0,15,0.0
831,2023-04-12,0.0,26.8,False,False,False,False,False,False,0.0,13.2,9.0,2,4,0,0,0,0,15,0.0
832,2023-04-13,0.0,166.7,False,False,False,False,False,False,0.0,9.5,10.7,3,4,0,0,0,0,15,0.0
833,2023-04-14,0.0,426.6,False,False,False,False,False,False,0.0,10.4,12.9,4,4,0,0,0,0,15,0.0
834,2023-04-15,0.0,400.1,False,False,False,False,False,False,0.0,4.7,10.5,5,4,0,0,0,0,15,0.0
835,2023-04-16,0.0,126.8,False,False,False,False,False,False,0.0,4.4,12.0,6,4,0,0,0,0,15,0.0
836,2023-04-17,0.0,360.0,False,False,False,False,False,False,0.0,5.1,12.6,0,4,0,0,0,0,16,0.0
837,2023-04-18,0.0,360.0,False,False,False,False,False,False,0.0,6.4,15.2,1,4,0,0,0,0,16,0.0
838,2023-04-19,0.0,360.0,False,False,False,False,False,False,0.0,6.8,16.3,2,4,0,0,0,0,16,0.0
839,2023-04-20,0.0,360.0,False,False,False,False,False,False,0.0,5.4,18.7,3,4,0,0,0,0,16,0.0
840,2023-04-21,0.0,540.0,False,False,False,False,False,False,0.0,4.8,15.5,4,4,0,0,0,0,16,0.0
841,2023-04-22,0.0,253.5,False,False,False,False,False,False,0.0,6.1,17.4,5,4,0,0,0,0,16,0.0
842,2023-04-23,0.0,46.9,False,False,False,False,False,False,0.0,7.7,10.4,6,4,0,0,0,0,16,0.0
843,2023-04-24,0.0,133.4,False,False,False,False,False,False,0.0,11.1,9.0,0,4,0,0,0,0,17,0.0
844,2023-04-25,0.0,280.1,False,False,False,False,False,False,0.0,16.0,7.6,1,4,0,0,0,0,17,0.0
845,2023-04-26,0.0,246.6,False,False,False,False,False,False,0.0,11.1,6.7,2,4,0,0,0,0,17,0.0
846,2023-04-27,0.0,353.3,False,False,False,False,False,False,0.0,12.1,7.4,3,4,0,0,0,0,17,0.0
847,2023-04-28,0.0,60.300000000000004,False,False,False,False,False,False,0.0,5.5,7.5,4,4,0,0,0,0,17,0.0
848,2023-04-29,0.0,333.4,False,False,False,False,False,False,0.0,11.7,8.0,5,4,0,0,0,0,17,0.0
849,2023-04-30,0.0,60.2,False,False,False,False,False,False,0.0,7.3,8.3,6,4,0,0,0,0,17,0.0
850,2023-05-01,1.0,260.0,False,True,False,False,False,False,0.0,13.1,8.1,0,5,0,0,0,0,18,0.0
851,2023-05-02,1.0,220.0,False,True,False,False,False,False,0.0,8.9,8.8,1,5,0,0,0,0,18,0.0
852,2023-05-03,1.0,353.3,False,True,False,False,False,False,0.0,8.4,9.4,2,5,0,0,0,0,18,0.0
853,2023-05-04,1.0,313.3,False,True,False,False,False,False,0.0,5.8,11.5,3,5,0,0,0,0,18,0.0
854,2023-05-05,1.0,373.4,False,True,False,False,False,False,0.0,9.0,13.1,4,5,0,0,0,0,18,0.0
855,2023-05-06,1.0,593.4,False,True,False,False,False,False,0.0,7.9,14.5,5,5,0,0,0,0,18,0.0
856,2023-05-07,1.0,253.5,False,True,False,False,False,False,0.0,8.1,16.3,6,5,0,0,0,0,18,0.0
857,2023-05-08,1.0,40.2,False,True,False,False,False,False,0.0,12.3,15.9,0,5,0,0,0,0,19,0.0
858,2023-05-09,1.0,40.2,False,True,False,False,False,False,0.0,11.3,13.7,1,5,0,0,0,0,19,0.0
859,2023-05-10,1.0,40.2,False,True,False,False,False,False,0.0,2.3,11.1,2,5,0,0,0,0,19,0.0
860,2023-05-11,1.0,40.2,False,True,False,False,False,False,0.0,4.5,11.0,3,5,0,0,0,0,19,0.0
861,2023-05-12,1.0,380.1,False,True,False,False,False,False,0.0,5.7,13.4,4,5,0,0,0,0,19,0.0
862,2023-05-13,1.0,420.1,False,True,False,False,False,False,0.0,7.2,12.1,5,5,0,0,0,0,19,0.0
863,2023-05-14,1.0,166.7,False,True,False,False,False,False,0.0,7.9,12.9,6,5,0,0,0,0,19,0.0
864,2023-05-15,2.0,53.5,False,True,False,False,False,False,0.0,8.7,9.2,0,5,0,0,0,0,20,0.0
865,2023-05-16,2.0,106.6,False,True,False,False,False,False,0.0,13.1,11.1,1,5,0,0,0,0,20,0.0
866,2023-05-17,2.0,199.89999999999998,False,True,False,False,False,False,0.0,11.0,8.5,2,5,0,0,0,0,20,0.0
867,2023-05-18,2.0,160.1,False,True,False,False,False,False,0.0,6.7,13.2,3,5,0,0,0,0,20,0.0
868,2023-05-19,2.0,320.1,False,True,False,False,False,False,0.0,7.3,15.0,4,5,0,0,0,0,20,0.0
869,2023-05-20,2.0,153.4,False,True,False,False,False,False,0.0,5.3,11.9,5,5,0,0,0,0,20,0.0
870,2023-05-21,2.0,413.3,False,True,False,False,False,False,0.0,5.4,17.0,6,5,0,0,0,0,20,0.0
871,2023-05-22,1.0,46.800000000000004,False,True,False,False,False,False,0.0,6.2,17.6,0,5,0,0,0,0,21,0.0
872,2023-05-23,1.0,360.0,False,True,False,False,False,False,0.0,12.5,11.9,1,5,0,0,0,0,21,0.0
873,2023-05-24,1.0,120.0,False,True,False,False,False,False,0.0,7.2,12.2,2,5,0,0,0,0,21,0.0
874,2023-05-25,1.0,226.6,False,True,False,False,False,False,0.0,8.6,11.7,3,5,0,0,0,0,21,0.0
875,2023-05-26,1.0,513.3,False,True,False,False,False,False,0.0,8.4,11.8,4,5,0,0,0,0,21,0.0
876,2023-05-27,1.0,107.0,False,True,False,False,False,False,0.0,9.5,12.1,5,5,0,0,0,0,21,0.0
877,2023-05-28,1.0,406.6,False,True,False,False,False,False,0.0,10.1,11.3,6,5,0,0,0,0,21,0.0
878,2023-05-29,1.0,33.5,False,True,False,False,False,False,0.0,7.1,11.1,0,5,0,0,0,0,22,0.0
879,2023-05-30,1.0,360.0,False,True,False,False,False,False,0.0,8.4,12.9,1,5,0,0,0,0,22,0.0
880,2023-05-31,1.0,93.5,False,True,False,False,False,False,0.0,8.9,11.9,2,5,0,0,0,0,22,0.0
881,2023-06-01,1.0,360.0,False,False,False,False,False,False,0.0,11.7,12.9,3,6,0,0,0,0,22,0.0
882,2023-06-02,1.0,533.3,False,False,False,False,False,False,0.0,6.3,14.5,4,6,0,0,0,0,22,0.0
883,2023-06-03,1.0,633.3,False,False,False,False,False,False,0.0,9.6,12.8,5,6,0,0,0,0,22,0.0
884,2023-06-04,1.0,420.0,False,False,False,False,False,False,0.0,6.4,14.9,6,6,0,0,0,0,22,0.0
885,2023-06-05,4.0,360.0,False,False,False,False,False,False,0.0,10.7,13.5,0,6,0,0,0,0,23,0.0
886,2023-06-06,4.0,360.0,False,False,False,False,False,False,0.0,12.1,14.5,1,6,0,0,0,0,23,0.0
887,2023-06-07,4.0,360.0,False,False,False,False,False,False,0.0,10.5,15.1,2,6,0,0,0,0,23,0.0
888,2023-06-08,4.0,360.0,False,False,False,False,False,False,0.0,7.6,14.4,3,6,0,0,0,0,23,0.0
889,2023-06-09,4.0,526.6,False,False,False,False,False,False,0.0,5.5,18.9,4,6,0,0,0,0,23,0.0
890,2023-06-10,4.0,660.0,False,False,False,False,False,False,0.0,8.4,22.9,5,6,0,0,0,0,23,0.0
891,2023-06-11,4.0,273.3,False,False,False,False,False,False,0.0,8.3,25.8,6,6,0,0,0,0,23,0.0
892,2023-06-12,5.0,286.7,False,False,False,False,False,False,0.0,6.9,23.6,0,6,0,0,0,0,24,0.0
893,2023-06-13,5.0,353.3,False,False,False,False,False,False,0.0,5.9,21.1,1,6,0,0,0,0,24,0.0
894,2023-06-14,5.0,220.0,False,False,False,False,False,False,0.0,4.9,19.9,2,6,0,0,0,0,24,0.0
895,2023-06-15,5.0,273.4,False,False,False,False,False,False,0.0,5.3,23.5,3,6,0,0,0,0,24,0.0
896,2023-06-16,5.0,473.3,False,False,False,False,False,False,0.0,6.4,20.1,4,6,0,0,0,0,24,0.0
897,2023-06-17,5.0,226.79999999999998,False,False,False,False,False,False,0.0,4.8,16.8,5,6,0,0,0,0,24,0.0
898,2023-06-18,5.0,313.3,False,False,False,False,False,False,0.0,7.0,23.9,6,6,0,0,0,0,24,0.0
899,2023-06-19,5.0,206.7,False,False,False,False,False,False,0.0,5.3,21.4,0,6,0,0,0,0,25,0.0
900,2023-06-20,5.0,186.7,False,False,False,False,False,False,0.0,7.0,21.3,1,6,0,0,0,0,25,0.0
901,2023-06-21,5.0,40.2,False,False,False,False,False,False,0.0,9.9,21.2,2,6,0,0,0,0,25,0.0
902,2023-06-22,5.0,246.7,False,False,False,False,False,False,0.0,5.8,18.7,3,6,0,0,0,0,25,0.0
903,2023-06-23,5.0,360.0,False,False,False,False,False,False,0.0,8.3,17.4,4,6,0,0,0,0,25,0.0
904,2023-06-24,5.0,220.2,False,False,False,False,False,False,0.0,5.5,20.7,5,6,0,0,0,0,25,0.0
905,2023-06-25,5.0,420.0,False,False,False,False,False,False,0.0,7.3,22.3,6,6,0,0,0,0,25,0.0
906,2023-06-26,5.0,40.2,False,False,False,False,False,False,0.0,12.7,22.7,0,6,0,0,0,0,26,0.0
907,2023-06-27,5.0,340.0,False,False,False,False,False,False,0.0,13.0,17.5,1,6,0,0,0,0,26,0.0
908,2023-06-28,5.0,40.2,False,False,False,False,False,False,0.0,5.5,18.3,2,6,0,0,0,0,26,0.0
909,2023-06-29,5.0,40.2,False,False,False,False,False,False,0.0,8.8,16.2,3,6,0,0,0,0,26,0.0
910,2023-06-30,5.0,120.2,False,False,False,False,False,False,0.0,6.9,16.6,4,6,0,0,0,0,26,0.0
911,2023-07-01,5.0,113.5,False,False,False,False,False,False,0.0,6.9,17.9,5,7,0,0,0,0,26,0.0
912,2023-07-02,5.0,253.5,False,False,False,False,False,False,0.0,10.8,16.9,6,7,0,0,0,0,26,0.0
913,2023-07-03,5.0,40.2,False,False,False,False,False,False,0.0,11.8,12.8,0,7,0,0,0,0,27,0.0
914,2023-07-04,5.0,60.2,False,False,False,False,False,False,0.0,8.5,15.5,1,7,0,0,0,0,27,0.0
915,2023-07-05,5.0,153.4,False,False,False,False,False,False,0.0,8.6,16.3,2,7,0,0,0,0,27,0.0
916,2023-07-06,5.0,280.1,False,False,False,False,False,False,0.0,6.1,16.5,3,7,0,0,0,0,27,0.0
