,ds,y,sunshine_amount,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_spring_weekend,heavy_rain_spring_weekday,heavy_rain_fall_weekend,heavy_rain_fall_weekday,heavy_rain_winter_weekday,before_payday,on_payday,after_payday,specific_month,covid_restriction_christmas,week_number,custom_regressor,fall_start,christmas_shopping,name,event_size,start_date,end_date,date,sentrum_scene_concert_Monday,sentrum_scene_concert_Tuesday,sentrum_scene_concert_Sunday,sentrum_scene_concert_Friday,sentrum_scene_concert_Thursday,sentrum_scene_concert_Saturday,sentrum_scene_concert_Wednesday,days_since_last_30,days_until_next_30,high_weekend,low_weekend,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6
113,2021-04-24,0.0,0.0,0.0,0.0,0.0,5,4,0,0,0,0,0,0.0,0,0.0,False,False,16,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
114,2021-04-25,0.0,0.0,0.0,0.0,0.0,6,4,0,0,0,0,0,0.0,0,0.0,False,False,16,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
115,2021-04-26,0.0,0.0,0.0,0.0,0.0,0,4,0,0,0,0,0,0.0,0,0.0,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
116,2021-04-27,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,0,0,0.75,0,0.0,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
117,2021-04-28,0.0,0.0,0.0,0.0,0.0,2,4,0,0,0,0,0,0.5,0,0.0,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
118,2021-04-29,0.0,0.0,0.0,0.0,0.0,3,4,0,0,0,0,0,0.25,0,0.0,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
119,2021-04-30,0.0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0,0.0,1,0.0,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
120,2021-05-01,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,0.0,0,0.36787944117144233,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
121,2021-05-02,0.0,0.0,0.0,0.0,0.0,6,5,0,0,0,0,0,0.0,0,0.1353352832366127,False,False,17,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
122,2021-05-03,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0.0,0,0.049787068367863944,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
123,2021-05-04,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,0,0,0.0,0,0.0,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
124,2021-05-05,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,0,0,0.0,0,0.0,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
125,2021-05-06,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,0,0,0.0,0,0.0,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
126,2021-05-07,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,0,0,0.0,0,0.0,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
127,2021-05-08,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,0.0,0,0.0,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
128,2021-05-09,0.0,0.0,0.0,0.0,0.0,6,5,0,0,0,0,0,0.0,0,0.0,False,False,18,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,5,False,True,False,False,False,False,False,False,True
129,2021-05-10,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,4,False,True,True,False,False,False,False,False,False
130,2021-05-11,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,3,False,True,False,True,False,False,False,False,False
131,2021-05-12,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,2,False,True,False,False,True,False,False,False,False
132,2021-05-13,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,1,False,True,False,False,False,True,False,False,False
133,2021-05-14,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
134,2021-05-15,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,1,0,False,True,False,False,False,False,False,True,False
135,2021-05-16,0.0,0.0,0.0,0.0,0.0,6,5,0,0,0,0,0,0.0,0,0.0,False,False,19,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,2,0,False,True,False,False,False,False,False,False,True
136,2021-05-17,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,3,0,False,True,True,False,False,False,False,False,False
137,2021-05-18,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,4,0,False,True,False,True,False,False,False,False,False
138,2021-05-19,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,5,0,False,True,False,False,True,False,False,False,False
139,2021-05-20,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
140,2021-05-21,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
141,2021-05-22,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
142,2021-05-23,0.0,0.0,0.0,0.0,0.0,6,5,0,0,0,0,0,0.0,0,0.0,False,False,20,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
143,2021-05-24,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
144,2021-05-25,0.0,0.0,0.0,0.0,0.0,1,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
145,2021-05-26,0.0,0.0,0.0,0.0,0.0,2,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
146,2021-05-27,0.0,0.0,0.0,0.0,0.0,3,5,0,0,0,0,0,0.0,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
147,2021-05-28,0.0,0.0,0.0,0.0,0.0,4,5,0,0,0,0,0,0.75,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
148,2021-05-29,0.0,0.0,0.0,0.0,0.0,5,5,0,0,0,0,0,0.5,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
149,2021-05-30,0.0,0.0,0.0,0.0,0.0,6,5,0,0,0,0,0,0.25,0,0.0,False,False,21,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
150,2021-05-31,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0.0,1,0.0,False,False,22,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
151,2021-06-01,0.0,0.0,0.0,0.0,0.0,1,6,0,0,0,0,0,0.0,0,0.36787944117144233,False,False,22,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
152,2021-06-02,0.0,0.0,0.0,0.0,0.0,2,6,0,0,0,0,0,0.0,0,0.1353352832366127,False,False,22,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
153,2021-06-03,0.0,0.0,0.0,0.0,0.0,3,6,0,0,0,0,0,0.0,0,0.049787068367863944,False,False,22,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
154,2021-06-04,0.0,0.0,0.0,0.0,0.0,4,6,0,0,0,0,0,0.0,0,0.0,False,False,22,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
155,2021-06-05,0.0,0.0,0.0,0.0,0.0,5,6,0,0,0,0,0,0.0,0,0.0,False,False,22,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
156,2021-06-06,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,0,0,0.0,0,0.0,False,False,22,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
157,2021-06-07,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
158,2021-06-08,0.0,0.0,0.0,0.0,0.0,1,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
159,2021-06-09,0.0,0.0,0.0,0.0,0.0,2,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
160,2021-06-10,0.0,0.0,0.0,0.0,0.0,3,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,5,False,True,False,False,False,True,False,False,False
161,2021-06-11,0.0,0.0,0.0,0.0,0.0,4,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,4,False,True,False,False,False,False,True,False,False
162,2021-06-12,0.0,0.0,0.0,0.0,0.0,5,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,3,False,True,False,False,False,False,False,True,False
163,2021-06-13,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,0,0,0.0,0,0.0,False,False,23,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,2,False,True,False,False,False,False,False,False,True
164,2021-06-14,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,1,False,True,True,False,False,False,False,False,False
165,2021-06-15,0.0,0.0,0.0,0.0,0.0,1,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
166,2021-06-16,0.0,0.0,0.0,0.0,0.0,2,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,1,0,False,True,False,False,True,False,False,False,False
167,2021-06-17,0.0,0.0,0.0,0.0,0.0,3,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,2,0,False,True,False,False,False,True,False,False,False
168,2021-06-18,0.0,0.0,0.0,0.0,0.0,4,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,3,0,False,True,False,False,False,False,True,False,False
169,2021-06-19,0.0,0.0,0.0,0.0,0.0,5,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,4,0,False,True,False,False,False,False,False,True,False
170,2021-06-20,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,0,0,0.0,0,0.0,False,False,24,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,5,0,False,True,False,False,False,False,False,False,True
171,2021-06-21,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
172,2021-06-22,0.0,0.0,0.0,0.0,0.0,1,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
173,2021-06-23,0.0,0.0,0.0,0.0,0.0,2,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
174,2021-06-24,0.0,0.0,0.0,0.0,0.0,3,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
175,2021-06-25,0.0,0.0,0.0,0.0,0.0,4,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
176,2021-06-26,0.0,0.0,0.0,0.0,0.0,5,6,0,0,0,0,0,0.0,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
177,2021-06-27,0.0,0.0,0.0,0.0,0.0,6,6,0,0,0,0,0,0.75,0,0.0,False,False,25,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
178,2021-06-28,0.0,0.0,0.0,0.0,0.0,0,6,0,0,0,0,0,0.5,0,0.0,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
179,2021-06-29,0.0,0.0,0.0,0.0,0.0,1,6,0,0,0,0,0,0.25,0,0.0,False,False,26,0.0,False,False,Broiler,Medium,2021-06-29,,2021-06-29,0.0,1.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
180,2021-06-30,0.0,0.0,0.0,0.0,0.0,2,6,0,0,0,0,0,0.0,1,0.0,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
181,2021-07-01,0.0,0.0,0.0,0.0,0.0,3,7,0,0,0,0,0,0.0,0,0.36787944117144233,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
182,2021-07-02,0.0,0.0,0.0,0.0,0.0,4,7,0,0,0,0,0,0.0,0,0.1353352832366127,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
183,2021-07-03,0.0,0.0,0.0,0.0,0.0,5,7,0,0,0,0,0,0.0,0,0.049787068367863944,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
184,2021-07-04,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,0.0,0,0.0,False,False,26,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
185,2021-07-05,0.0,0.0,0.0,0.0,0.0,0,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
186,2021-07-06,0.0,0.0,0.0,0.0,0.0,1,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
187,2021-07-07,0.0,0.0,0.0,0.0,0.0,2,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
188,2021-07-08,0.0,0.0,0.0,0.0,0.0,3,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
189,2021-07-09,0.0,0.0,0.0,0.0,0.0,4,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
190,2021-07-10,0.0,0.0,0.0,0.0,0.0,5,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,5,False,True,False,False,False,False,False,True,False
191,2021-07-11,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,0.0,0,0.0,False,False,27,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,4,False,True,False,False,False,False,False,False,True
192,2021-07-12,0.0,0.0,0.0,0.0,0.0,0,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,3,False,True,True,False,False,False,False,False,False
193,2021-07-13,0.0,0.0,0.0,0.0,0.0,1,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,2,False,True,False,True,False,False,False,False,False
194,2021-07-14,0.0,0.0,0.0,0.0,0.0,2,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,1,False,True,False,False,True,False,False,False,False
195,2021-07-15,0.0,0.0,0.0,0.0,0.0,3,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
196,2021-07-16,0.0,0.0,0.0,0.0,0.0,4,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,1,0,False,True,False,False,False,False,True,False,False
197,2021-07-17,0.0,0.0,0.0,0.0,0.0,5,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,2,0,False,True,False,False,False,False,False,True,False
198,2021-07-18,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,0.0,0,0.0,False,False,28,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,3,0,False,True,False,False,False,False,False,False,True
199,2021-07-19,0.0,0.0,0.0,0.0,0.0,0,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,4,0,False,True,True,False,False,False,False,False,False
200,2021-07-20,0.0,0.0,0.0,0.0,0.0,1,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,5,0,False,True,False,True,False,False,False,False,False
201,2021-07-21,0.0,0.0,0.0,0.0,0.0,2,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
202,2021-07-22,0.0,0.0,0.0,0.0,0.0,3,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
203,2021-07-23,0.0,0.0,0.0,0.0,0.0,4,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
204,2021-07-24,0.0,0.0,0.0,0.0,0.0,5,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
205,2021-07-25,0.0,0.0,0.0,0.0,0.0,6,7,0,0,0,0,0,0.0,0,0.0,False,False,29,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
206,2021-07-26,0.0,0.0,0.0,0.0,0.0,0,7,0,0,0,0,0,0.0,0,0.0,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
207,2021-07-27,0.0,0.0,0.0,0.0,0.0,1,7,0,0,0,0,0,0.75,0,0.0,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
208,2021-07-28,0.0,0.0,0.0,0.0,0.0,2,7,0,0,0,0,0,0.5,0,0.0,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
209,2021-07-29,0.0,0.0,0.0,0.0,0.0,3,7,0,0,0,0,0,0.25,0,0.0,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
210,2021-07-30,0.0,0.0,0.0,0.0,0.0,4,7,0,0,0,0,0,0.0,1,0.0,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
211,2021-07-31,0.0,0.0,0.0,0.0,0.0,5,7,0,0,0,0,0,0.0,0,0.36787944117144233,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
212,2021-08-01,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,0.0,0,0.1353352832366127,False,False,30,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
213,2021-08-02,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,0.0,0,0.049787068367863944,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
214,2021-08-03,0.0,0.0,0.0,0.0,0.0,1,8,0,0,0,0,0,0.0,0,0.0,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
215,2021-08-04,0.0,0.0,0.0,0.0,0.0,2,8,0,0,0,0,0,0.0,0,0.0,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False
216,2021-08-05,0.0,0.0,0.0,0.0,0.0,3,8,0,0,0,0,0,0.0,0,0.0,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
217,2021-08-06,0.0,0.0,0.0,0.0,0.0,4,8,0,0,0,0,0,0.0,0,0.0,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
218,2021-08-07,0.0,0.0,0.0,0.0,0.0,5,8,0,0,0,0,0,0.0,0,0.0,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
219,2021-08-08,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,0.0,0,0.0,False,False,31,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,5,False,True,False,False,False,False,False,False,True
220,2021-08-09,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,4,False,True,True,False,False,False,False,False,False
221,2021-08-10,0.0,0.0,0.0,0.0,0.0,1,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,3,False,True,False,True,False,False,False,False,False
222,2021-08-11,0.0,0.0,0.0,0.0,0.0,2,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,2,False,True,False,False,True,False,False,False,False
223,2021-08-12,0.0,0.0,0.0,0.0,0.0,3,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,1,False,True,False,False,False,True,False,False,False
224,2021-08-13,0.0,0.0,0.0,0.0,0.0,4,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
225,2021-08-14,0.0,0.0,0.0,0.0,0.0,5,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,1,0,False,True,False,False,False,False,False,True,False
226,2021-08-15,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,0.0,0,0.0,False,False,32,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,2,0,False,True,False,False,False,False,False,False,True
227,2021-08-16,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,3,0,False,True,True,False,False,False,False,False,False
228,2021-08-17,0.0,0.0,0.0,0.0,0.0,1,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,4,0,False,True,False,True,False,False,False,False,False
229,2021-08-18,0.0,0.0,0.0,0.0,0.0,2,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,5,0,False,True,False,False,True,False,False,False,False
230,2021-08-19,0.0,0.0,0.0,0.0,0.0,3,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False
231,2021-08-20,0.0,0.0,0.0,0.0,0.0,4,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False
232,2021-08-21,0.0,0.0,0.0,0.0,0.0,5,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False
233,2021-08-22,0.0,0.0,0.0,0.0,0.0,6,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True
234,2021-08-23,0.0,0.0,0.0,0.0,0.0,0,8,0,0,0,0,0,0.0,0,0.0,False,False,34,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False
235,2021-08-24,0.0,0.0,0.0,0.0,0.0,1,8,0,0,0,0,0,0.0,0,0.0,False,False,34,0.0,False,False,,,,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False
