,ds,y,sunshine_amount,rain_sum,windspeed,air_temperature,day_of_week,month,heavy_rain_spring_weekend,heavy_rain_spring_weekday,heavy_rain_fall_weekend,heavy_rain_fall_weekday,heavy_rain_winter_weekday,before_payday,on_payday,after_payday,specific_month,covid_restriction_christmas,week_number,custom_regressor,fall_start,christmas_shopping,name,date,sentrum_scene_concert_Monday,sentrum_scene_concert_Tuesday,sentrum_scene_concert_Sunday,sentrum_scene_concert_Thursday,sentrum_scene_concert_Saturday,sentrum_scene_concert_Friday,sentrum_scene_concert_Wednesday,days_since_last_30,days_until_next_30,high_weekend,low_weekend,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,index,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Bondens matfest Youngstorget,Bondens matfest Youngstorget_lower,Bondens matfest Youngstorget_upper,Fanemarkering 22.juli Youngstorget,Fanemarkering 22.juli Youngstorget_lower,Fanemarkering 22.juli Youngstorget_upper,Halloween Day,Halloween Day_lower,Halloween Day_upper,Halloween weekend,Halloween weekend_lower,Halloween weekend_upper,Oktoberfest Youngstorget,Oktoberfest Youngstorget_lower,Oktoberfest Youngstorget_upper,additive_terms,additive_terms_lower,additive_terms_upper,christmas eve,christmas eve_lower,christmas eve_upper,christmas_shopping_new,christmas_shopping_lower,christmas_shopping_upper,closed,closed_lower,closed_upper,covid_restriction_christmas_new,covid_restriction_christmas_lower,covid_restriction_christmas_upper,custom_regressor_new,custom_regressor_lower,custom_regressor_upper,days_since_last_30_new,days_since_last_30_lower,days_since_last_30_upper,days_until_next_30_new,days_until_next_30_lower,days_until_next_30_upper,easter_lowsaturday,easter_lowsaturday_lower,easter_lowsaturday_upper,easter_mondaydayoff,easter_mondaydayoff_lower,easter_mondaydayoff_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,first_may,first_may_lower,first_may_upper,firstweek_jan,firstweek_jan_lower,firstweek_jan_upper,heavy_rain_fall_weekday,heavy_rain_fall_weekday_lower,heavy_rain_fall_weekday_upper,heavy_rain_fall_weekend,heavy_rain_fall_weekend_lower,heavy_rain_fall_weekend_upper,heavy_rain_spring_weekday,heavy_rain_spring_weekday_lower,heavy_rain_spring_weekday_upper,heavy_rain_spring_weekend,heavy_rain_spring_weekend_lower,heavy_rain_spring_weekend_upper,heavy_rain_winter_weekday,heavy_rain_winter_weekday_lower,heavy_rain_winter_weekday_upper,high_weekend_new,high_weekend_lower,high_weekend_upper,himmelfart,himmelfart_lower,himmelfart_upper,holidays,holidays_lower,holidays_upper,lockdown_1,lockdown_1_lower,lockdown_1_upper,monthly,monthly_lower,monthly_upper,pinse,pinse_lower,pinse_upper,sentrum_scene_concert_Monday,sentrum_scene_concert_Monday_lower,sentrum_scene_concert_Monday_upper,sentrum_scene_concert_Sunday,sentrum_scene_concert_Sunday_lower,sentrum_scene_concert_Sunday_upper,sentrum_scene_concert_Tuesday,sentrum_scene_concert_Tuesday_lower,sentrum_scene_concert_Tuesday_upper,seventeenth_may,seventeenth_may_lower,seventeenth_may_upper,weekly,weekly_lower,weekly_upper,weekly_fall_start,weekly_fall_start_lower,weekly_fall_start_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,residuals
957,2023-08-16,65697.7,175.0,0.3,4.3,22.8,2,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,True,False,,,0.0,0.0,0.0,,,,,1,0,False,True,False,False,True,False,False,False,False,957,49566.13478302553,44689.440602352115,71787.72045387501,49566.13478302553,49566.13478302553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9027.56989418543,9027.56989418543,9027.56989418543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3205.455571194345,-3205.455571194345,-3205.455571194345,-943.7151719517905,-943.7151719517905,-943.7151719517905,13279.524300949251,13279.524300949251,13279.524300949251,0.0,0.0,0.0,58593.70467721096,7103.995322789036
958,2023-08-17,77858.9,243.0,0.0,6.3,22.8,3,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,True,False,,,0.0,0.0,0.0,,,,,2,0,False,True,False,False,False,True,False,False,False,958,49537.34746661921,52646.30002665867,80373.30331907372,49537.34746661921,49537.34746661921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17381.6210981408,17381.6210981408,17381.6210981408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1555.886916119572,-1555.886916119572,-1555.886916119572,5871.944773829298,5871.944773829298,5871.944773829298,13168.34690404876,13168.34690404876,13168.34690404876,0.0,0.0,0.0,66918.96856476001,10939.931435239982
959,2023-08-18,106821.2,302.0,0.7,4.6,21.1,4,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,True,False,,,0.0,0.0,0.0,,,,,3,0,False,True,False,False,False,False,True,False,False,959,49508.56015021289,81134.89972257399,107998.71460601957,49508.56015021289,49508.56015021289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44474.125536050335,44474.125536050335,44474.125536050335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.15651725364,8947.15651725364,8947.15651725364,22602.536248228138,22602.536248228138,22602.536248228138,13027.216434186239,13027.216434186239,13027.216434186239,0.0,0.0,0.0,93982.68568626323,12838.51431373677
960,2023-08-19,82235.0,0.0,4.3,4.7,18.9,5,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,True,False,,,0.0,0.0,0.0,,,,,4,0,False,True,False,False,False,False,False,True,False,960,49479.77283380657,75974.75846657212,103930.66223118776,49479.77283380657,49479.77283380657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41198.62594588686,41198.62594588686,41198.62594588686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13841.670723181302,13841.670723181302,13841.670723181302,14601.853655901012,14601.853655901012,14601.853655901012,12857.885230422226,12857.885230422226,12857.885230422226,0.0,0.0,0.0,90678.39877969344,-8443.398779693438
961,2023-08-20,37998.1,0.0,3.6,4.0,20.3,6,8,0,0,0,0,0,0.0,0,0.0,False,False,33,0.0,True,False,,,0.0,0.0,0.0,,,,,5,0,False,True,False,False,False,False,False,False,True,961,49450.98551740025,24184.420190892248,51149.831810890995,49450.98551740025,49450.98551740025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11673.491705144676,-11673.491705144676,-11673.491705144676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5814.231151449976,-5814.231151449976,-5814.231151449976,-18419.03184439176,-18419.03184439176,-18419.03184439176,12662.554954314748,12662.554954314748,12662.554954314748,0.0,0.0,0.0,37777.493812255576,220.60618774442264
962,2023-08-21,48329.5,247.0,0.0,5.7,23.6,0,8,0,0,0,0,0,0.0,0,0.0,False,False,34,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False,962,49422.19820099393,40689.19049533437,68445.64124945008,49422.19820099393,49422.19820099393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5019.600576646534,5019.600576646534,5019.600576646534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7321.462993925946,-7321.462993925946,-7321.462993925946,0.0,0.0,0.0,12443.847234190169,12443.847234190169,12443.847234190169,0.0,0.0,0.0,54441.79877764046,-6112.2987776404625
963,2023-08-22,56338.0,219.0,0.0,4.1,21.9,1,8,0,0,0,0,0,0.0,0,0.0,False,False,34,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False,963,49393.410884587625,43221.667483981524,71348.83609817538,49393.410884587625,49393.410884587625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7210.192553459514,7210.192553459514,7210.192553459514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4891.790607743754,-4891.790607743754,-4891.790607743754,0.0,0.0,0.0,12204.766824820956,12204.766824820956,12204.766824820956,0.0,0.0,0.0,56603.60343804714,-265.6034380471392
964,2023-08-23,54173.0,117.0,5.8,4.7,21.6,2,8,0,0,0,0,0,0.0,0,0.0,False,False,34,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False,964,49364.6235681813,44544.50436642323,71537.32138235083,49364.6235681813,49364.6235681813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8640.418219019757,8640.418219019757,8640.418219019757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3205.4555711838175,-3205.4555711838175,-3205.4555711838175,0.0,0.0,0.0,11948.657453821263,11948.657453821263,11948.657453821263,0.0,0.0,0.0,58005.04178720106,-3832.0417872010585
965,2023-08-24,61342.5,108.0,0.0,2.7,20.4,3,8,0,0,0,0,0,0.0,0,0.0,False,False,34,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False,965,49335.83625177498,45180.002408067456,73094.54418875549,49335.83625177498,49335.83625177498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10020.480086503745,10020.480086503745,10020.480086503745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1555.886916109509,-1555.886916109509,-1555.886916109509,0.0,0.0,0.0,11679.150666230938,11679.150666230938,11679.150666230938,0.0,0.0,0.0,59356.316338278724,1986.1836617212757
966,2023-08-25,73490.3,0.0,1.4,4.5,16.1,4,8,0,0,0,0,0,0.0,0,0.0,False,False,34,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,True,False,False,966,49307.048935368664,55038.39654161914,84220.86156151652,49307.048935368664,49307.048935368664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20244.48098438032,20244.48098438032,20244.48098438032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.156517245832,8947.156517245832,8947.156517245832,0.0,0.0,0.0,11400.108130752173,11400.108130752173,11400.108130752173,0.0,0.0,0.0,69551.52991974898,3938.7700802510226
967,2023-08-26,65607.8,0.0,30.8,4.3,15.7,5,8,0,0,0,0,0,0.0,0,0.0,False,False,34,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,True,False,967,49278.261618962344,60099.34923648425,88974.31604784797,49278.261618962344,49278.261618962344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24576.249448610837,24576.249448610837,24576.249448610837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-250.65656878256755,-250.65656878256755,-250.65656878256755,0.0,0.0,0.0,0.0,0.0,0.0,-380.9793060813516,-380.9793060813516,-380.9793060813516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13841.670723223546,13841.670723223546,13841.670723223546,0.0,0.0,0.0,11115.558031468641,11115.558031468641,11115.558031468641,0.0,0.0,0.0,73854.51106757318,-8246.711067573182
968,2023-08-27,43784.0,91.0,18.8,5.4,18.6,6,8,0,0,0,0,0,0.0,0,0.0,False,False,34,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,False,False,False,True,968,49249.474302556024,39389.74358752507,67679.90110626796,49249.474302556024,49249.474302556024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4690.0550045156815,4690.0550045156815,4690.0550045156815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-195.01744028983484,-195.01744028983484,-195.01744028983484,0.0,0.0,0.0,0.0,0.0,0.0,-325.3401775886188,-325.3401775886188,-325.3401775886188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5814.231151460889,-5814.231151460889,-5814.231151460889,0.0,0.0,0.0,10829.62633356519,10829.62633356519,10829.62633356519,0.0,0.0,0.0,53939.5293070717,-10155.529307071702
969,2023-08-28,35106.7,43.0,14.2,3.1,20.2,0,8,0,0,0,0,0,0.75,0,0.0,False,False,35,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,True,False,False,False,False,False,False,969,49220.6869861497,39026.89398495907,65733.88448184184,49220.6869861497,49220.6869861497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2955.299832871126,2955.299832871126,2955.299832871126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-139.37831179710213,-139.37831179710213,-139.37831179710213,0.0,0.0,0.0,0.0,0.0,0.0,-269.7010490958861,-269.7010490958861,-269.7010490958861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7321.462993917976,-7321.462993917976,-7321.462993917976,0.0,0.0,0.0,10546.463875884989,10546.463875884989,10546.463875884989,0.0,0.0,0.0,52175.98681902083,-17069.286819020832
970,2023-08-29,50696.9,132.0,0.0,3.9,18.5,1,8,0,0,0,0,0,0.5,0,0.0,False,False,35,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,True,False,False,False,False,False,970,49191.89966974339,40450.72890645906,68146.70725760634,49191.89966974339,49191.89966974339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5164.317873477674,5164.317873477674,5164.317873477674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-83.73918330436946,-83.73918330436946,-83.73918330436946,0.0,0.0,0.0,0.0,0.0,0.0,-214.06192060315345,-214.06192060315345,-214.06192060315345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4891.7906077506395,-4891.7906077506395,-4891.7906077506395,0.0,0.0,0.0,10270.170401831467,10270.170401831467,10270.170401831467,0.0,0.0,0.0,54356.217543221064,-3659.317543221063
971,2023-08-30,64703.3,145.0,0.0,2.6,18.1,2,8,0,0,0,0,0,0.25,0,0.0,False,False,35,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,True,False,False,False,False,971,49163.11235333707,42127.56009327923,68002.68905385649,49163.11235333707,49163.11235333707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6640.83842443729,6640.83842443729,6640.83842443729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,-28.10005481163677,-28.10005481163677,-28.10005481163677,0.0,0.0,0.0,0.0,0.0,0.0,-158.42279211042074,-158.42279211042074,-158.42279211042074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3205.455571189694,-3205.455571189694,-3205.455571189694,0.0,0.0,0.0,10004.716787737405,10004.716787737405,10004.716787737405,0.0,0.0,0.0,55803.95077777436,8899.349222225646
972,2023-08-31,70560.7,60.0,0.0,2.9,19.3,3,8,0,0,0,0,0,0.0,1,0.0,False,False,35,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,False,True,False,False,False,True,False,False,False,972,49134.32503693075,43468.4069584414,70463.80633669402,49134.32503693075,49134.32503693075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8095.196278871217,8095.196278871217,8095.196278871217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,-38.35611422193943,-38.35611422193943,-38.35611422193943,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-102.78366361768806,-102.78366361768806,-102.78366361768806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1555.8869161506993,-1555.8869161506993,-1555.8869161506993,0.0,0.0,0.0,9753.866858639603,9753.866858639603,9753.866858639603,0.0,0.0,0.0,57229.52131580197,13331.178684198028
973,2023-09-01,106228.6,238.0,0.5,3.6,22.2,4,9,0,0,0,0,0,0.0,0,0.36787944117144233,False,False,35,0.0,False,False,,,0.0,0.0,0.0,,,,,0,0,True,False,False,False,False,False,True,False,False,973,49105.53772052444,58599.0265831707,85300.93334709096,49105.53772052444,49105.53772052444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22780.859791556668,22780.859791556668,22780.859791556668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96662307684457,-91.96662307684457,-91.96662307684457,39.137442474608555,39.137442474608555,39.137442474608555,27.539073681095925,27.539073681095925,27.539073681095925,0.0,0.0,0.0,0.0,0.0,0.0,-25.29010692114008,-25.29010692114008,-25.29010692114008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.893091280244,4337.893091280244,4337.893091280244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8947.156517264433,8947.156517264433,8947.156517264433,0.0,0.0,0.0,9521.100289933132,9521.100289933132,9521.100289933132,0.0,0.0,0.0,71886.39751208111,34342.2024879189
